"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"4946","Movement Zone 4946","1","Movement Zone 1","9/1/2019 - 9/30/2019, Every day, Daily Average",4241,3317,5420
"4946","Movement Zone 4946","3","Movement Zone 3","9/1/2019 - 9/30/2019, Every day, Daily Average",3301,2367,4602
"4946","Movement Zone 4946","7","Movement Zone 7","9/1/2019 - 9/30/2019, Every day, Daily Average",3233,2573,4061
"4946","Movement Zone 4946","9","Movement Zone 9","9/1/2019 - 9/30/2019, Every day, Daily Average",4959,4001,6146
"4946","Movement Zone 4946","11","Movement Zone 11","9/1/2019 - 9/30/2019, Every day, Daily Average",4269,3243,5618
"4946","Movement Zone 4946","12","Movement Zone 12","9/1/2019 - 9/30/2019, Every day, Daily Average",1407,1077,1836
"4946","Movement Zone 4946","13","Movement Zone 13","9/1/2019 - 9/30/2019, Every day, Daily Average",1389,1052,1833
"4946","Movement Zone 4946","14","Movement Zone 14","9/1/2019 - 9/30/2019, Every day, Daily Average",2237,1797,2784
"4946","Movement Zone 4946","15","Movement Zone 15","9/1/2019 - 9/30/2019, Every day, Daily Average",3309,2479,4415
"4946","Movement Zone 4946","16","Movement Zone 16","9/1/2019 - 9/30/2019, Every day, Daily Average",3549,2493,5050
"4946","Movement Zone 4946","17","Movement Zone 17","9/1/2019 - 9/30/2019, Every day, Daily Average",1209,846,1726
"4946","Movement Zone 4946","18","Movement Zone 18","9/1/2019 - 9/30/2019, Every day, Daily Average",3277,2506,4284
"4946","Movement Zone 4946","19","Movement Zone 19","9/1/2019 - 9/30/2019, Every day, Daily Average",1986,1497,2632
"4946","Movement Zone 4946","22","Movement Zone 22","9/1/2019 - 9/30/2019, Every day, Daily Average",1455,956,2212
"4946","Movement Zone 4946","23","Movement Zone 23","9/1/2019 - 9/30/2019, Every day, Daily Average",2305,1841,2885
"4946","Movement Zone 4946","24","Movement Zone 24","9/1/2019 - 9/30/2019, Every day, Daily Average",832,509,1359
"4946","Movement Zone 4946","25","Movement Zone 25","9/1/2019 - 9/30/2019, Every day, Daily Average",2674,1848,3868
"4946","Movement Zone 4946","26","Movement Zone 26","9/1/2019 - 9/30/2019, Every day, Daily Average",2457,1947,3100
"4946","Movement Zone 4946","31","Movement Zone 31","9/1/2019 - 9/30/2019, Every day, Daily Average",2305,1819,2920
"4946","Movement Zone 4946","33","Movement Zone 33","9/1/2019 - 9/30/2019, Every day, Daily Average",1916,1467,2502
"4946","Movement Zone 4946","39","Movement Zone 39","9/1/2019 - 9/30/2019, Every day, Daily Average",3365,2592,4368
"4946","Movement Zone 4946","40","Movement Zone 40","9/1/2019 - 9/30/2019, Every day, Daily Average",4107,3086,5465
"4946","Movement Zone 4946","41","Movement Zone 41","9/1/2019 - 9/30/2019, Every day, Daily Average",3962,3226,4864
"4946","Movement Zone 4946","42","Movement Zone 42","9/1/2019 - 9/30/2019, Every day, Daily Average",3839,2817,5231
"4946","Movement Zone 4946","43","Movement Zone 43","9/1/2019 - 9/30/2019, Every day, Daily Average",3663,2907,4614
"4946","Movement Zone 4946","50","Movement Zone 50","9/1/2019 - 9/30/2019, Every day, Daily Average",3025,2329,3927
"4946","Movement Zone 4946","52","Movement Zone 52","9/1/2019 - 9/30/2019, Every day, Daily Average",4083,3317,5025
"4946","Movement Zone 4946","54","Movement Zone 54","9/1/2019 - 9/30/2019, Every day, Daily Average",2763,2069,3689
"4946","Movement Zone 4946","55","Movement Zone 55","9/1/2019 - 9/30/2019, Every day, Daily Average",3347,2621,4273
"4946","Movement Zone 4946","56","Movement Zone 56","9/1/2019 - 9/30/2019, Every day, Daily Average",3170,2497,4024
"4946","Movement Zone 4946","57","Movement Zone 57","9/1/2019 - 9/30/2019, Every day, Daily Average",3059,2452,3815
"4946","Movement Zone 4946","58","Movement Zone 58","9/1/2019 - 9/30/2019, Every day, Daily Average",3573,2875,4439
"4946","Movement Zone 4946","59","Movement Zone 59","9/1/2019 - 9/30/2019, Every day, Daily Average",2815,2295,3452
"4946","Movement Zone 4946","60","Movement Zone 60","9/1/2019 - 9/30/2019, Every day, Daily Average",2236,1704,2933
"4946","Movement Zone 4946","61","Movement Zone 61","9/1/2019 - 9/30/2019, Every day, Daily Average",3650,2934,4539
"4946","Movement Zone 4946","62","Movement Zone 62","9/1/2019 - 9/30/2019, Every day, Daily Average",3013,2245,4043
"4946","Movement Zone 4946","64","Movement Zone 64","9/1/2019 - 9/30/2019, Every day, Daily Average",1903,1535,2358
"4946","Movement Zone 4946","65","Movement Zone 65","9/1/2019 - 9/30/2019, Every day, Daily Average",1869,1420,2459
"4946","Movement Zone 4946","66","Movement Zone 66","9/1/2019 - 9/30/2019, Every day, Daily Average",2294,1840,2859
"4946","Movement Zone 4946","68","Movement Zone 68","9/1/2019 - 9/30/2019, Every day, Daily Average",1736,1351,2229
"4946","Movement Zone 4946","69","Movement Zone 69","9/1/2019 - 9/30/2019, Every day, Daily Average",3204,2463,4166
"4946","Movement Zone 4946","70","Movement Zone 70","9/1/2019 - 9/30/2019, Every day, Daily Average",3829,2887,5076
"4946","Movement Zone 4946","71","Movement Zone 71","9/1/2019 - 9/30/2019, Every day, Daily Average",2780,2211,3494
"4946","Movement Zone 4946","72","Movement Zone 72","9/1/2019 - 9/30/2019, Every day, Daily Average",4767,3582,6343
"4946","Movement Zone 4946","75","Movement Zone 75","9/1/2019 - 9/30/2019, Every day, Daily Average",2972,2210,3995
"4946","Movement Zone 4946","76","Movement Zone 76","9/1/2019 - 9/30/2019, Every day, Daily Average",2654,1996,3528
"4946","Movement Zone 4946","77","Movement Zone 77","9/1/2019 - 9/30/2019, Every day, Daily Average",2844,2218,3645
"4946","Movement Zone 4946","79","Movement Zone 79","9/1/2019 - 9/30/2019, Every day, Daily Average",3037,2327,3962
"4946","Movement Zone 4946","83","Movement Zone 83","9/1/2019 - 9/30/2019, Every day, Daily Average",2035,1461,2834
"4946","Movement Zone 4946","84","Movement Zone 84","9/1/2019 - 9/30/2019, Every day, Daily Average",2799,1697,4616
"4946","Movement Zone 4946","85","Movement Zone 85","9/1/2019 - 9/30/2019, Every day, Daily Average",2878,1738,4763
"4946","Movement Zone 4946","86","Movement Zone 86","9/1/2019 - 9/30/2019, Every day, Daily Average",2331,1778,3054
"4946","Movement Zone 4946","87","Movement Zone 87","9/1/2019 - 9/30/2019, Every day, Daily Average",2389,1837,3106
"4946","Movement Zone 4946","88","Movement Zone 88","9/1/2019 - 9/30/2019, Every day, Daily Average",2444,1890,3159
"4946","Movement Zone 4946","93","Movement Zone 93","9/1/2019 - 9/30/2019, Every day, Daily Average",2287,1652,3164
"4946","Movement Zone 4946","94","Movement Zone 94","9/1/2019 - 9/30/2019, Every day, Daily Average",3080,1751,5415
"4946","Movement Zone 4946","95","Movement Zone 95","9/1/2019 - 9/30/2019, Every day, Daily Average",2258,1708,2984
"4946","Movement Zone 4946","96","Movement Zone 96","9/1/2019 - 9/30/2019, Every day, Daily Average",1960,1389,2764
"4946","Movement Zone 4946","97","Movement Zone 97","9/1/2019 - 9/30/2019, Every day, Daily Average",1814,1274,2582
"4946","Movement Zone 4946","98","Movement Zone 98","9/1/2019 - 9/30/2019, Every day, Daily Average",2736,2021,3702
"4946","Movement Zone 4946","99","Movement Zone 99","9/1/2019 - 9/30/2019, Every day, Daily Average",1956,1384,2762
"4946","Movement Zone 4946","100","Movement Zone 100","9/1/2019 - 9/30/2019, Every day, Daily Average",2376,1811,3115
"4946","Movement Zone 4946","102","Movement Zone 102","9/1/2019 - 9/30/2019, Every day, Daily Average",2408,1877,3088
"4946","Movement Zone 4946","103","Movement Zone 103","9/1/2019 - 9/30/2019, Every day, Daily Average",2187,1620,2951
"4946","Movement Zone 4946","104","Movement Zone 104","9/1/2019 - 9/30/2019, Every day, Daily Average",2776,2241,3437
"4946","Movement Zone 4946","105","Movement Zone 105","9/1/2019 - 9/30/2019, Every day, Daily Average",2788,2073,3748
"4946","Movement Zone 4946","108","Movement Zone 108","9/1/2019 - 9/30/2019, Every day, Daily Average",2146,1563,2944
"4946","Movement Zone 4946","109","Movement Zone 109","9/1/2019 - 9/30/2019, Every day, Daily Average",2412,1793,3243
"4946","Movement Zone 4946","111","Movement Zone 111","9/1/2019 - 9/30/2019, Every day, Daily Average",2710,2128,3449
"4946","Movement Zone 4946","113","Movement Zone 113","9/1/2019 - 9/30/2019, Every day, Daily Average",3181,1706,5929
"4946","Movement Zone 4946","114","Movement Zone 114","9/1/2019 - 9/30/2019, Every day, Daily Average",2648,2130,3291
"4946","Movement Zone 4946","116","Movement Zone 116","9/1/2019 - 9/30/2019, Every day, Daily Average",2556,1934,3377
"4946","Movement Zone 4946","117","Movement Zone 117","9/1/2019 - 9/30/2019, Every day, Daily Average",2416,1835,3180
"4946","Movement Zone 4946","118","Movement Zone 118","9/1/2019 - 9/30/2019, Every day, Daily Average",2860,2282,3583
"4946","Movement Zone 4946","119","Movement Zone 119","9/1/2019 - 9/30/2019, Every day, Daily Average",2464,1850,3281
"4946","Movement Zone 4946","120","Movement Zone 120","9/1/2019 - 9/30/2019, Every day, Daily Average",2937,2175,3965
"4946","Movement Zone 4946","121","Movement Zone 121","9/1/2019 - 9/30/2019, Every day, Daily Average",2496,1887,3300
"4946","Movement Zone 4946","124","Movement Zone 124","9/1/2019 - 9/30/2019, Every day, Daily Average",2464,2041,2973
"4946","Movement Zone 4946","129","Movement Zone 129","9/1/2019 - 9/30/2019, Every day, Daily Average",2258,1730,2945
"4946","Movement Zone 4946","130","Movement Zone 130","9/1/2019 - 9/30/2019, Every day, Daily Average",2183,1572,3031
"4946","Movement Zone 4946","132","Movement Zone 132","9/1/2019 - 9/30/2019, Every day, Daily Average",2177,1584,2990
"4946","Movement Zone 4946","133","Movement Zone 133","9/1/2019 - 9/30/2019, Every day, Daily Average",2370,1732,3241
"4946","Movement Zone 4946","134","Movement Zone 134","9/1/2019 - 9/30/2019, Every day, Daily Average",2354,1770,3129
"4946","Movement Zone 4946","135","Movement Zone 135","9/1/2019 - 9/30/2019, Every day, Daily Average",2365,1777,3146
"4946","Movement Zone 4946","136","Movement Zone 136","9/1/2019 - 9/30/2019, Every day, Daily Average",2765,2092,3654
"4946","Movement Zone 4946","137","Movement Zone 137","9/1/2019 - 9/30/2019, Every day, Daily Average",2390,1765,3235
"4946","Movement Zone 4946","138","Movement Zone 138","9/1/2019 - 9/30/2019, Every day, Daily Average",2850,2134,3804
"4946","Movement Zone 4946","139","Movement Zone 139","9/1/2019 - 9/30/2019, Every day, Daily Average",2844,2076,3894
"4946","Movement Zone 4946","140","Movement Zone 140","9/1/2019 - 9/30/2019, Every day, Daily Average",2900,2080,4042
"4946","Movement Zone 4946","141","Movement Zone 141","9/1/2019 - 9/30/2019, Every day, Daily Average",2478,1822,3369
"4946","Movement Zone 4946","142","Movement Zone 142","9/1/2019 - 9/30/2019, Every day, Daily Average",2699,2034,3581
"4946","Movement Zone 4946","143","Movement Zone 143","9/1/2019 - 9/30/2019, Every day, Daily Average",2581,1986,3353
"4946","Movement Zone 4946","145","Movement Zone 145","9/1/2019 - 9/30/2019, Every day, Daily Average",2626,1981,3480
"4946","Movement Zone 4946","149","Movement Zone 149","9/1/2019 - 9/30/2019, Every day, Daily Average",2487,1924,3213
"4946","Movement Zone 4946","150","Movement Zone 150","9/1/2019 - 9/30/2019, Every day, Daily Average",2826,2110,3784
"4946","Movement Zone 4946","151","Movement Zone 151","9/1/2019 - 9/30/2019, Every day, Daily Average",3183,2291,4421
"4946","Movement Zone 4946","152","Movement Zone 152","9/1/2019 - 9/30/2019, Every day, Daily Average",3053,2255,4132
"4946","Movement Zone 4946","155","Movement Zone 155","9/1/2019 - 9/30/2019, Every day, Daily Average",2649,2140,3278
"4946","Movement Zone 4946","156","Movement Zone 156","9/1/2019 - 9/30/2019, Every day, Daily Average",2599,2075,3254
"4946","Movement Zone 4946","158","Movement Zone 158","9/1/2019 - 9/30/2019, Every day, Daily Average",2893,2304,3631
"4946","Movement Zone 4946","164","Movement Zone 164","9/1/2019 - 9/30/2019, Every day, Daily Average",2759,2308,3298
"4946","Movement Zone 4946","168","Movement Zone 168","9/1/2019 - 9/30/2019, Every day, Daily Average",2556,1669,3912
"4946","Movement Zone 4946","169","Movement Zone 169","9/1/2019 - 9/30/2019, Every day, Daily Average",2077,1589,2713
"4946","Movement Zone 4946","174","Movement Zone 174","9/1/2019 - 9/30/2019, Every day, Daily Average",2105,1691,2619
"4946","Movement Zone 4946","177","Movement Zone 177","9/1/2019 - 9/30/2019, Every day, Daily Average",2853,2098,3878
"4946","Movement Zone 4946","184","Movement Zone 184","9/1/2019 - 9/30/2019, Every day, Daily Average",2767,2022,3786
"4946","Movement Zone 4946","189","Movement Zone 189","9/1/2019 - 9/30/2019, Every day, Daily Average",3140,2430,4057
"4946","Movement Zone 4946","190","Movement Zone 190","9/1/2019 - 9/30/2019, Every day, Daily Average",3292,2467,4391
"4946","Movement Zone 4946","191","Movement Zone 191","9/1/2019 - 9/30/2019, Every day, Daily Average",3037,2310,3991
"4946","Movement Zone 4946","193","Movement Zone 193","9/1/2019 - 9/30/2019, Every day, Daily Average",3082,2380,3989
"4946","Movement Zone 4946","194","Movement Zone 194","9/1/2019 - 9/30/2019, Every day, Daily Average",3202,2445,4192
"4946","Movement Zone 4946","196","Movement Zone 196","9/1/2019 - 9/30/2019, Every day, Daily Average",3249,2517,4193
"4946","Movement Zone 4946","197","Movement Zone 197","9/1/2019 - 9/30/2019, Every day, Daily Average",3401,2594,4457
"4946","Movement Zone 4946","198","Movement Zone 198","9/1/2019 - 9/30/2019, Every day, Daily Average",3492,2692,4529
"4946","Movement Zone 4946","200","Movement Zone 200","9/1/2019 - 9/30/2019, Every day, Daily Average",3087,2139,4454
"4946","Movement Zone 4946","201","Movement Zone 201","9/1/2019 - 9/30/2019, Every day, Daily Average",2871,2178,3784
"4946","Movement Zone 4946","202","Movement Zone 202","9/1/2019 - 9/30/2019, Every day, Daily Average",3118,2392,4062
"4946","Movement Zone 4946","203","Movement Zone 203","9/1/2019 - 9/30/2019, Every day, Daily Average",2706,2031,3603
"4946","Movement Zone 4946","204","Movement Zone 204","9/1/2019 - 9/30/2019, Every day, Daily Average",3463,2630,4558
"4946","Movement Zone 4946","205","Movement Zone 205","9/1/2019 - 9/30/2019, Every day, Daily Average",3149,2407,4118
"4946","Movement Zone 4946","206","Movement Zone 206","9/1/2019 - 9/30/2019, Every day, Daily Average",3933,3065,5045
"4946","Movement Zone 4946","207","Movement Zone 207","9/1/2019 - 9/30/2019, Every day, Daily Average",2985,2278,3911
"4946","Movement Zone 4946","208","Movement Zone 208","9/1/2019 - 9/30/2019, Every day, Daily Average",3028,2321,3950
"4946","Movement Zone 4946","209","Movement Zone 209","9/1/2019 - 9/30/2019, Every day, Daily Average",3167,2381,4211
"4946","Movement Zone 4946","210","Movement Zone 210","9/1/2019 - 9/30/2019, Every day, Daily Average",3288,2541,4254
"4946","Movement Zone 4946","211","Movement Zone 211","9/1/2019 - 9/30/2019, Every day, Daily Average",3105,2378,4052
"4946","Movement Zone 4946","212","Movement Zone 212","9/1/2019 - 9/30/2019, Every day, Daily Average",2842,2154,3748
"4946","Movement Zone 4946","213","Movement Zone 213","9/1/2019 - 9/30/2019, Every day, Daily Average",4247,3328,5418
"4946","Movement Zone 4946","214","Movement Zone 214","9/1/2019 - 9/30/2019, Every day, Daily Average",4109,3041,5552
"4946","Movement Zone 4946","215","Movement Zone 215","9/1/2019 - 9/30/2019, Every day, Daily Average",4079,3073,5412
"4946","Movement Zone 4946","216","Movement Zone 216","9/1/2019 - 9/30/2019, Every day, Daily Average",3596,2762,4680
"4946","Movement Zone 4946","217","Movement Zone 217","9/1/2019 - 9/30/2019, Every day, Daily Average",3317,2512,4379
"4946","Movement Zone 4946","219","Movement Zone 219","9/1/2019 - 9/30/2019, Every day, Daily Average",3645,2827,4698
"4946","Movement Zone 4946","220","Movement Zone 220","9/1/2019 - 9/30/2019, Every day, Daily Average",3002,2286,3941
"4946","Movement Zone 4946","221","Movement Zone 221","9/1/2019 - 9/30/2019, Every day, Daily Average",3611,2806,4646
"4946","Movement Zone 4946","222","Movement Zone 222","9/1/2019 - 9/30/2019, Every day, Daily Average",3651,2861,4657
"4946","Movement Zone 4946","223","Movement Zone 223","9/1/2019 - 9/30/2019, Every day, Daily Average",3692,2905,4691
"4946","Movement Zone 4946","224","Movement Zone 224","9/1/2019 - 9/30/2019, Every day, Daily Average",3330,2538,4367
"4946","Movement Zone 4946","226","Movement Zone 226","9/1/2019 - 9/30/2019, Every day, Daily Average",3428,2604,4511
"4946","Movement Zone 4946","227","Movement Zone 227","9/1/2019 - 9/30/2019, Every day, Daily Average",3352,2479,4532
"4946","Movement Zone 4946","228","Movement Zone 228","9/1/2019 - 9/30/2019, Every day, Daily Average",3856,2979,4990
"4946","Movement Zone 4946","229","Movement Zone 229","9/1/2019 - 9/30/2019, Every day, Daily Average",3635,2690,4910
"4946","Movement Zone 4946","230","Movement Zone 230","9/1/2019 - 9/30/2019, Every day, Daily Average",3803,3000,4820
"4946","Movement Zone 4946","231","Movement Zone 231","9/1/2019 - 9/30/2019, Every day, Daily Average",3289,2477,4366
"4946","Movement Zone 4946","232","Movement Zone 232","9/1/2019 - 9/30/2019, Every day, Daily Average",4168,3345,5192
"4946","Movement Zone 4946","233","Movement Zone 233","9/1/2019 - 9/30/2019, Every day, Daily Average",4020,3191,5064
"4946","Movement Zone 4946","235","Movement Zone 235","9/1/2019 - 9/30/2019, Every day, Daily Average",2961,2215,3957
"4946","Movement Zone 4946","236","Movement Zone 236","9/1/2019 - 9/30/2019, Every day, Daily Average",3178,2435,4146
"4946","Movement Zone 4946","237","Movement Zone 237","9/1/2019 - 9/30/2019, Every day, Daily Average",3180,2386,4237
"4946","Movement Zone 4946","238","Movement Zone 238","9/1/2019 - 9/30/2019, Every day, Daily Average",3095,2356,4065
"4946","Movement Zone 4946","241","Movement Zone 241","9/1/2019 - 9/30/2019, Every day, Daily Average",3785,2974,4815
"4946","Movement Zone 4946","242","Movement Zone 242","9/1/2019 - 9/30/2019, Every day, Daily Average",3919,2958,5190
"4946","Movement Zone 4946","243","Movement Zone 243","9/1/2019 - 9/30/2019, Every day, Daily Average",3779,2896,4929
"4946","Movement Zone 4946","244","Movement Zone 244","9/1/2019 - 9/30/2019, Every day, Daily Average",3518,2772,4463
"4946","Movement Zone 4946","245","Movement Zone 245","9/1/2019 - 9/30/2019, Every day, Daily Average",3659,2768,4836
"4946","Movement Zone 4946","246","Movement Zone 246","9/1/2019 - 9/30/2019, Every day, Daily Average",3103,2374,4055
"4946","Movement Zone 4946","247","Movement Zone 247","9/1/2019 - 9/30/2019, Every day, Daily Average",3371,2485,4571
"4946","Movement Zone 4946","250","Movement Zone 250","9/1/2019 - 9/30/2019, Every day, Daily Average",3571,2811,4535
"4946","Movement Zone 4946","252","Movement Zone 252","9/1/2019 - 9/30/2019, Every day, Daily Average",4062,3110,5304
"4946","Movement Zone 4946","253","Movement Zone 253","9/1/2019 - 9/30/2019, Every day, Daily Average",4042,3225,5065
"4946","Movement Zone 4946","254","Movement Zone 254","9/1/2019 - 9/30/2019, Every day, Daily Average",4154,3391,5087
"4946","Movement Zone 4946","255","Movement Zone 255","9/1/2019 - 9/30/2019, Every day, Daily Average",3326,2414,4582
"4946","Movement Zone 4946","256","Movement Zone 256","9/1/2019 - 9/30/2019, Every day, Daily Average",3181,2400,4215
"4946","Movement Zone 4946","257","Movement Zone 257","9/1/2019 - 9/30/2019, Every day, Daily Average",3900,3079,4939
"4946","Movement Zone 4946","258","Movement Zone 258","9/1/2019 - 9/30/2019, Every day, Daily Average",2906,2185,3864
"4946","Movement Zone 4946","259","Movement Zone 259","9/1/2019 - 9/30/2019, Every day, Daily Average",3891,3079,4916
"4946","Movement Zone 4946","260","Movement Zone 260","9/1/2019 - 9/30/2019, Every day, Daily Average",4156,3290,5249
"4946","Movement Zone 4946","261","Movement Zone 261","9/1/2019 - 9/30/2019, Every day, Daily Average",3277,2465,4355
"4946","Movement Zone 4946","262","Movement Zone 262","9/1/2019 - 9/30/2019, Every day, Daily Average",3517,2739,4515
"4946","Movement Zone 4946","263","Movement Zone 263","9/1/2019 - 9/30/2019, Every day, Daily Average",2958,2242,3902
"4946","Movement Zone 4946","265","Movement Zone 265","9/1/2019 - 9/30/2019, Every day, Daily Average",4143,3321,5167
"4946","Movement Zone 4946","266","Movement Zone 266","9/1/2019 - 9/30/2019, Every day, Daily Average",2743,2038,3691
"4946","Movement Zone 4946","267","Movement Zone 267","9/1/2019 - 9/30/2019, Every day, Daily Average",3333,2514,4417
"4946","Movement Zone 4946","268","Movement Zone 268","9/1/2019 - 9/30/2019, Every day, Daily Average",3701,2877,4759
"4946","Movement Zone 4946","269","Movement Zone 269","9/1/2019 - 9/30/2019, Every day, Daily Average",3713,2914,4730
"4946","Movement Zone 4946","270","Movement Zone 270","9/1/2019 - 9/30/2019, Every day, Daily Average",3638,2835,4668
"4946","Movement Zone 4946","271","Movement Zone 271","9/1/2019 - 9/30/2019, Every day, Daily Average",2743,2070,3633
"4946","Movement Zone 4946","273","Movement Zone 273","9/1/2019 - 9/30/2019, Every day, Daily Average",3876,3099,4846
"4946","Movement Zone 4946","274","Movement Zone 274","9/1/2019 - 9/30/2019, Every day, Daily Average",3569,2824,4509
"4946","Movement Zone 4946","276","Movement Zone 276","9/1/2019 - 9/30/2019, Every day, Daily Average",3605,2757,4713
"4946","Movement Zone 4946","277","Movement Zone 277","9/1/2019 - 9/30/2019, Every day, Daily Average",3574,2714,4704
"4946","Movement Zone 4946","278","Movement Zone 278","9/1/2019 - 9/30/2019, Every day, Daily Average",3646,2801,4745
"4946","Movement Zone 4946","279","Movement Zone 279","9/1/2019 - 9/30/2019, Every day, Daily Average",3749,2806,5008
"4946","Movement Zone 4946","280","Movement Zone 280","9/1/2019 - 9/30/2019, Every day, Daily Average",4119,3310,5124
"4946","Movement Zone 4946","281","Movement Zone 281","9/1/2019 - 9/30/2019, Every day, Daily Average",3425,2583,4540
"4946","Movement Zone 4946","282","Movement Zone 282","9/1/2019 - 9/30/2019, Every day, Daily Average",4036,3191,5104
"4946","Movement Zone 4946","286","Movement Zone 286","9/1/2019 - 9/30/2019, Every day, Daily Average",3144,2398,4120
"4946","Movement Zone 4946","287","Movement Zone 287","9/1/2019 - 9/30/2019, Every day, Daily Average",3309,2542,4306
"4946","Movement Zone 4946","288","Movement Zone 288","9/1/2019 - 9/30/2019, Every day, Daily Average",2823,2120,3758
"4946","Movement Zone 4946","289","Movement Zone 289","9/1/2019 - 9/30/2019, Every day, Daily Average",3435,2648,4455
"4946","Movement Zone 4946","291","Movement Zone 291","9/1/2019 - 9/30/2019, Every day, Daily Average",3959,3153,4970
"4946","Movement Zone 4946","292","Movement Zone 292","9/1/2019 - 9/30/2019, Every day, Daily Average",3339,2596,4293
"4946","Movement Zone 4946","293","Movement Zone 293","9/1/2019 - 9/30/2019, Every day, Daily Average",2905,2170,3888
"4946","Movement Zone 4946","294","Movement Zone 294","9/1/2019 - 9/30/2019, Every day, Daily Average",3932,2980,5186
"4946","Movement Zone 4946","295","Movement Zone 295","9/1/2019 - 9/30/2019, Every day, Daily Average",3754,2867,4914
"4946","Movement Zone 4946","296","Movement Zone 296","9/1/2019 - 9/30/2019, Every day, Daily Average",3667,2766,4860
"4946","Movement Zone 4946","297","Movement Zone 297","9/1/2019 - 9/30/2019, Every day, Daily Average",3332,2559,4338
"4946","Movement Zone 4946","298","Movement Zone 298","9/1/2019 - 9/30/2019, Every day, Daily Average",2963,2142,4098
"4946","Movement Zone 4946","299","Movement Zone 299","9/1/2019 - 9/30/2019, Every day, Daily Average",4125,3281,5185
"4946","Movement Zone 4946","300","Movement Zone 300","9/1/2019 - 9/30/2019, Every day, Daily Average",3103,2329,4133
"4946","Movement Zone 4946","301","Movement Zone 301","9/1/2019 - 9/30/2019, Every day, Daily Average",3032,2237,4108
"4946","Movement Zone 4946","304","Movement Zone 304","9/1/2019 - 9/30/2019, Every day, Daily Average",3613,2829,4612
"4946","Movement Zone 4946","305","Movement Zone 305","9/1/2019 - 9/30/2019, Every day, Daily Average",3263,2383,4466
"4946","Movement Zone 4946","306","Movement Zone 306","9/1/2019 - 9/30/2019, Every day, Daily Average",3176,2463,4095
"4946","Movement Zone 4946","309","Movement Zone 309","9/1/2019 - 9/30/2019, Every day, Daily Average",3575,2697,4737
"4946","Movement Zone 4946","311","Movement Zone 311","9/1/2019 - 9/30/2019, Every day, Daily Average",3981,3150,5030
"4946","Movement Zone 4946","312","Movement Zone 312","9/1/2019 - 9/30/2019, Every day, Daily Average",3239,2491,4211
"4946","Movement Zone 4946","313","Movement Zone 313","9/1/2019 - 9/30/2019, Every day, Daily Average",3655,2878,4640
"4946","Movement Zone 4946","314","Movement Zone 314","9/1/2019 - 9/30/2019, Every day, Daily Average",3677,2798,4830
"4946","Movement Zone 4946","315","Movement Zone 315","9/1/2019 - 9/30/2019, Every day, Daily Average",3565,2784,4564
"4946","Movement Zone 4946","316","Movement Zone 316","9/1/2019 - 9/30/2019, Every day, Daily Average",2968,2194,4014
"4946","Movement Zone 4946","317","Movement Zone 317","9/1/2019 - 9/30/2019, Every day, Daily Average",3392,2656,4331
"4946","Movement Zone 4946","318","Movement Zone 318","9/1/2019 - 9/30/2019, Every day, Daily Average",3521,2636,4702
"4946","Movement Zone 4946","319","Movement Zone 319","9/1/2019 - 9/30/2019, Every day, Daily Average",3385,2613,4384
"4946","Movement Zone 4946","320","Movement Zone 320","9/1/2019 - 9/30/2019, Every day, Daily Average",3547,2774,4534
"4946","Movement Zone 4946","321","Movement Zone 321","9/1/2019 - 9/30/2019, Every day, Daily Average",3527,2739,4540
"4946","Movement Zone 4946","322","Movement Zone 322","9/1/2019 - 9/30/2019, Every day, Daily Average",2796,2095,3729
"4946","Movement Zone 4946","323","Movement Zone 323","9/1/2019 - 9/30/2019, Every day, Daily Average",3264,2470,4311
"4946","Movement Zone 4946","324","Movement Zone 324","9/1/2019 - 9/30/2019, Every day, Daily Average",2826,2110,3783
"4946","Movement Zone 4946","325","Movement Zone 325","9/1/2019 - 9/30/2019, Every day, Daily Average",3917,3097,4954
"4946","Movement Zone 4946","329","Movement Zone 329","9/1/2019 - 9/30/2019, Every day, Daily Average",3480,2813,4304
"4946","Movement Zone 4946","330","Movement Zone 330","9/1/2019 - 9/30/2019, Every day, Daily Average",2991,2338,3825
"4946","Movement Zone 4946","331","Movement Zone 331","9/1/2019 - 9/30/2019, Every day, Daily Average",3573,2850,4479
"4946","Movement Zone 4946","333","Movement Zone 333","9/1/2019 - 9/30/2019, Every day, Daily Average",3443,2736,4331
"4946","Movement Zone 4946","334","Movement Zone 334","9/1/2019 - 9/30/2019, Every day, Daily Average",3285,2623,4113
"4946","Movement Zone 4946","335","Movement Zone 335","9/1/2019 - 9/30/2019, Every day, Daily Average",3893,2944,5146
"4946","Movement Zone 4946","336","Movement Zone 336","9/1/2019 - 9/30/2019, Every day, Daily Average",3449,2768,4297
"4946","Movement Zone 4946","337","Movement Zone 337","9/1/2019 - 9/30/2019, Every day, Daily Average",3463,2689,4458
"4946","Movement Zone 4946","338","Movement Zone 338","9/1/2019 - 9/30/2019, Every day, Daily Average",3612,2843,4588
"4946","Movement Zone 4946","340","Movement Zone 340","9/1/2019 - 9/30/2019, Every day, Daily Average",3656,3011,4438
"4946","Movement Zone 4946","342","Movement Zone 342","9/1/2019 - 9/30/2019, Every day, Daily Average",3309,2582,4240
